key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
341,"Du rufst dein Mini-Eden als Begleiter herbei.
Es ist frei von jeglicher Sünde.","Um seine gottgleichen Fähigkeiten zu demonstrieren, erschuf Eden dieses winzig kleine Abbild seiner Selbst. Zum Glück vermag das Mini-Eden nur verschwindend geringe Mengen an Äther zu manipulieren und stellt
keine Gefahr für die
Welt dar.","Damit das, was einst zerfallen war,
neu erschaffen werden kann.
<Emphasis>Ryne</Emphasis>","Ewiger Atem","Führt eine Attacke mit Attacke-Wert 380 auf die Gegner in der Nähe aus.",85,45,2,True,False,False,False,False,"Damage"
342,"Du rufst deinen Riesenbiber als Begleiter herbei.
Ein rätselhaftes Wesen. Manche Rätsel sollte man besser ungelöst lassen.","Ein ebenso legendäres wie rätselhaftes Wesen aus Phisor Lran. Von ihm lernt man, dass es auch Rätsel gibt, die man besser nicht auflöst.","♪ Milch, das war sein letztes Wort<Indent/>...<Indent/>♪","Biberburg","Stellt einen zerstörten Schild wieder her.",55,55,3,False,False,True,False,False,"Special"
343,"Du rufst deine Aufzieh-Suzaku als Begleiter herbei.
Komm bitte wieder zur Besinnung!","Diese Marionette ist Tierheiligen und Flötenspielerin Suzaku nachempfunden. Ein Blaupanzer-Puppenmacher wurde von Sorobans ungewöhnlicher Geschichte dazu inspiriert, sie anzufertigen.","Von klein auf war Suzakus Federkleid rot wie Feuer.
<Emphasis>Senri</Emphasis>","Fieberhaftes Verhör","Führt eine Attacke mit Attacke-Wert 110 auf die Gegner in der Nähe aus.",55,35,3,False,True,True,False,False,"Damage"
344,"Du rufst deine männliche Omega-Puppe als Begleiter herbei.
Ihr Verhalten lässt sich nicht analysieren.","Ein Goldschmied hat diese Puppe geschaffen, um damit alle anderen Puppen an Schönheit zu übertreffen. Das soll er gesagt haben, als er sie in großer Stückzahl an Rowenas Haus der Wunder verkauft hat.","Hallo Welt!","Resonanz M","Erhöht die ABW von eigenen Trabanten in der Nähe um 10, im Fall der weiblichen Omega-Puppe um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",15,80,1,False,False,False,False,True,"Enhancement"
345,"Du rufst deine weibliche Omega-Puppe als Begleiter herbei.
Eine zum Kämpfen bestimmte Existenz.","Der Goldschmied, der diese Puppe schuf, verschwand ganz plötzlich. Derzeit werden die Mitarbeiter der Gar<SoftHyphen/>lond-Me<SoftHyphen/>tall<SoftHyphen/>wer<SoftHyphen/>ke befragt, wie der Goldschmied an die nötigen Informationen gelangen konnte.","System wird heruntergefahren<Indent/>...","Resonanz W","Erhöht die ABW von eigenen Trabanten in der Nähe um 20, im Fall der männlichen Omega-Puppe um 60.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",85,20,4,True,False,False,True,False,"Enhancement"
346,"Du rufst Glöckchen als Begleiter herbei.
Sie könnte glatt einem Kinderbuch entsprungen sein.","Diese Glocke trägt den Namen einer berühmten Fee. Ein Ondo-Junge hat sie gefunden, nachdem eine mysteriöse Bestie auftauchte. Sie ist anscheinend uralt und ihre magische Kraft wurde mit einer besonderen Methode
verstärkt.","Klingeling ♪","Geisterhafter Klang","Führt eine Attacke mit Attacke-Wert 30 auf die Gegner in der Nähe aus und verringert ihre ABW um 30 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",20,60,3,True,False,False,True,False,"Damage"
347,"Du rufst deinen kleinen Echevoren als Begleiter herbei.
Der Bürzel dieses magischen Wesens duftet nach süßem Honig.","Die Schuppen auf seinem Rücken ähneln den Blättern des Dickblattgewächses Echeveria und dienen zur Tarnung. Die Spitze seines Schwanzes lockt mit süßem Honigduft Insekten an, die zur Hauptnahrungsquelle
des Echevoren zählen.","Oh, jaaa! Beste Ware, ich sag's dir!","Honigduft","Erhöht den Schaden der ausführenden Trabanten gegen gegnerische Arkana-Steine.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",40,60,2,False,True,False,False,False,"Enhancement"
348,"Du rufst dein Tauchboot der Haiklasse als Begleiter herbei.
Erstaunlicherweise ist es ziemlich wasserscheu.","Eine als Tauchboot-Kapitän eingesetzte Marionette hat in ihrer Freizeit dieses Miniaturmodell angefertigt, das ihren Besitzer wie ein Hai auf der Jagd verfolgt.","Dam-dam<Indent/>... Dam-dam<Indent/>...","Torpedierung","Führt eine Attacke mit Attacke-Wert 120 auf die Gegner in der Nähe aus und erhöht die ATT der ausführenden Trabanten um 20.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",60,40,3,False,False,False,False,False,"Damage"
349,"Du rufst dein Schuhschnäbelchen als Begleiter herbei.
Dieser Vogel lässt sich durch nichts beunruhigen und besitzt eine königliche Ausstrahlung.","Dieser Vogel ist auf Kholusia dafür bekannt, dass er so wirkt, als wäre er sich für alles zu gut. Statt zu jagen wartet er, bis ihm die Beute direkt vor den Schnabel läuft. Es kommt selten vor, dass er andere akzeptiert und ihnen
sogar folgt.","!?","Königliche Ausstrahlung","Verringert die ATT von Gegnern in der Nähe um 40 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",40,35,1,False,False,True,True,False,"Enfeeblement"
350,"Du rufst dein Schmetterlingspaar als Begleiter herbei.
Dieses Trugbild von zwei Schmetterlingen wird von einem Kristall in die Luft projiziert.","Diesen Kristall soll ein Priester im alten Ronka-Kaiserreich angefertigt haben. Nicht etwa, um den Schmetterlingseffekt damit zu veranschaulichen, sondern einfach nur aus Spaß an der Freude. ","Herz von Linu Vanu-ooh tanzt wie Schmetterling in Luft.
<Emphasis> Linu Vanu-ooh</Emphasis>","Schmetterlingseffekt","Erhöht die Technikpunkte eigener Trabanten in der Nähe um 10, außer wenn sie ebenfalls diesen Effekt verursachen können.",30,40,4,False,True,False,True,False,"Enhancement"
351,"Du rufst deinen Eisenfrosch als Begleiter herbei.
Diese kleine Marionette wurde von Zwergenhandwerkern angefertigt.","Diese Marionette kann sich selbst mit Erz befüllen, das ihr als Treibstoff dient. Leider neigt sie dazu, immer wieder nachzuschauen, ob noch genug Erz vorhanden ist. Der Schlüssel im Rücken dient nur zur Zierde.","Quaaak! ... <quietsch> ... ","Bergbauerseele","Fügt dem nächstgelegenen gegnerischen Arkana-Stein 5 % Schaden zu.",50,60,2,False,False,True,False,False,"Dismantling"
352,"Du rufst deinen vergebenen Hass als Begleiter herbei.
Dieses winzig kleine Etwas ähnelt einem Sünden<SoftHyphen/>ver<SoftHyphen/>tilger. Es bereut seine Schuld.","Dieses kleine Wesen, das an einen Sünden<SoftHyphen/>ver<SoftHyphen/>tilger erinnert, wurde auf dem Gulg entdeckt. Es verfolgt denjenigen, der es gefunden hat. Da es nichts weiter anstellen kann, außer sich zu drehen, kann man es
gefahrlos mitnehmen.","Wenn wir uns dem Gulg nähern, werden wir ohne Zweifel mit Sünden<SoftHyphen/>ver<SoftHyphen/>tilgern zu tun bekommen.
<Emphasis>Mysteriöse Stimme</Emphasis>","Würfelkombination","Führt eine Attacke mit Attacke-Wert 30 auf die Gegner in der Nähe aus und schleudert sie zurück.",20,80,1,False,False,False,False,True,"Damage"
353,"Du rufst deine Mini-Quiexie als Begleiter herbei.
Man könnte sie mit einem Happs verspeisen, falls man Lehm essen wollte.","Es gibt Erkundungen, die gibt's gar nicht. Dein Gehilfe ist auf eine Lehmablagerung gestoßen, aus der spontan dieser Familiar entsprang. Ob hier eine abenteuerlustige Pixie einen Streich mit einer Feenlampe gespielt hat?","Was heckt das fliegende Schweinchen jetzt schon wieder aus?
<Emphasis>Sue-Rend</Emphasis>","Schweinehauch","Entfernt alle Effekte von allen Trabanten in der Nähe.",20,80,1,False,False,False,False,True,"Disarming"
354,"Du rufst deine Pixie-Puppe als Begleiter herbei.
Sie wird dir ganz sicher keine Streiche spielen. Pixie-Ehrenwort!","Die Traumweberinnen schenken Kindern, mit denen sie sich angefreundet haben, Pixie-Puppen. Im Gegensatz zu echten Pixies muss man bei den Puppen nicht ständig auf der Hut sein, ob sie einem einen Streich spielen.","Spiel mit uns!
<Emphasis>Titania</Emphasis>","Pixie-Heilung","Regeneriert bei den eigenen Trabanten in der Nähe 100 LP, im Fall von Puppen 150.",20,80,1,False,False,False,False,True,"Restoration"
355,"Du rufst deine Mystische Waffe als Begleiter herbei.
Wenn du Glück hast, ist sie nur ganz schwach verflucht.","Als dein Gehilfe ein seltsames Schwert entdeckte, manifestierte sich vor ihm eine Kreatur. Er vermutete, dass sie verflucht sein könnte, machte sich aber keine Sorgen, da er das Schwert ohnehin an dich weitergeben wollte.","Der mystische Kram kann mir gestohlen bleiben!
<Emphasis>Gerolt</Emphasis>","Zornesschlag","Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.",85,35,3,False,True,False,False,False,"Damage"
356,"Du rufst dein Erdmännchen als Begleiter herbei.
Es hält aufmerksam nach Gefahr Ausschau, während es sich die Sonne auf den Pelz brennen lässt.","Erdmännchen leben in Gängen unter dem Verbrannten Meer. Morgens, sobald die Sonne aufgeht, kommen sie an die Oberfläche, um sich zu wärmen. Neugierde trieb dieses Exemplar zu einem Tauchboot, das am Strand
repariert wurde.","Ich freue mich darauf, im Glanz ihres Lobes zu baden.
<Emphasis>Emmanellain</Emphasis>","Sonnenbad","Entfernt alle negativen Effekte von eigenen Trabanten in der Nähe.",50,45,3,False,True,False,True,False,"Disarming"
357,"Du rufst deinen weißen Miniaturritter als Begleiter herbei.
Ein neues Produkt der Himmelsstahl-Werkstätte.","Diese Marionette aus der Himmelsstahl-Werkstätte war ursprünglich als bewegliche Spielfigur für Strategiespiele der Tempelritter konzipiert. Sie ist darauf programmiert, sich ebenbürtige Gegner zu suchen.","Nur ein edler Ritter kann jetzt noch eine Niederlage verhindern.
<Emphasis>Drillemont</Emphasis>","Weißer Schild","Erhöht die ABW der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",25,35,3,False,False,True,True,False,"Enhancement"
358,"Dieser Mini-Brutalus ist ein beliebtes Kinderspielzeug.

Benutze diesen Gegenstand, um einen Mini-Brutalus zu rufen.","Der Mini-Brutalus ist ein aufziehbares, mechanisches Spielzeug, das von einem Goblin-Tüftler entwickelt wurde, der im Dienste der Gar<SoftHyphen/>lond-Me<SoftHyphen/>tall<SoftHyphen/>wer<SoftHyphen/>ke steht. Es erfreut sich großer Beliebtheit bei Kindern und ist dank Zinksulfiterz robust.","Ich-bin-un-be-sieg-bar! ... <bliep> ... ","Erstaunlicher Trick","Macht die Auto-Attacke der ausführenden Trabanten zu einem Flächenangriff.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 12 Sekunden",75,75,2,False,True,False,False,False,"Enhancement"
359,"Du rufst deinen Domakin als Begleiter herbei.
Ein niedlicher Goldfisch, den dein Gehilfe gefangen hat.","Dieser Goldfisch wurde von einem domanischen Goldfisch-Sammler gezüchtet. Sein Name ist eine Kombination aus Doma und dem Wort für Gold in der Landessprache. Dank Pustewolken-Samen kann er schweben, wie er atmet,
bleibt jedoch ein Rätsel.","Ein toller Fang!
<Emphasis>Nortmoen</Emphasis>","Goldflosse","Führt eine Attacke mit Attacke-Wert 30 auf die Gegner in der Nähe aus und schleudert sie zurück.",20,80,1,False,False,False,False,True,"Damage"
360,"Du rufst deine neue Estinien-Puppe als Begleiter herbei.
Getrockneter Tintenfisch ist nicht enthalten.","Diese mechanische Puppe wurde dem Azur-Drachenreiter Estinien nachempfunden, nachdem er sich aus dem aktiven Dienst zurückgezogen hatte. Die Puppe soll die jüngere Generation von Rittern inspirieren.","Ich bin es leid, deinen Tintenfisch zu trocknen!
<Emphasis>Orn Khai</Emphasis>","Drachengetrockneter Tintenfisch","Führt eine Attacke mit Attacke-Wert 120 auf die Gegner in der Nähe aus und erhöht die ATT der ausführenden Trabanten um 20.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",70,40,4,False,False,False,True,False,"Damage"
361,"Du rufst deine kleine Leanan als Begleiter herbei.
Noch ist sie klein und ungefährlich.","Diese junge Leanan ist gerade erst gesprossen und noch recht zahm. Doch mit zunehmender Größe wird auch ihr Appetit auf lebende Beute wachsen. Sie übt schon fleißig die Kunst des Einwickelns.","Samen kennen keine Grenzen. Die gedeihen, wo immer sie auf fruchtbaren Boden fallen.
<Emphasis>Martineau</Emphasis>","Frühlingswind","Fügt dem nächstgelegenen gegnerischen Tor 60<Indent/>% Schaden zu. Kein Effekt, falls es schon zerstört ist.",35,50,2,False,True,True,False,False,"Dismantling"
362,"Du rufst deine Hobgoblin-Puppe als Begleiter herbei.
Auf gar keinen Fall zu verwechseln mit der Mutter eines Zwerges.","Diese Puppe erschien immer wieder in den Träumen deines Gehilfen, bis er sie eines Tages selbst anfertigte und dir schenkte. Seitdem schläft er ruhig und friedlich.","Deine Mutter war ein Hobgoblin!
<Emphasis>Giott</Emphasis>","Goblingruß","Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 270 auf die Gegner in der Nähe.",30,60,3,False,False,False,True,False,"Trap"
363,"Du rufst deinen Cerberus-Welpen als Begleiter herbei.
Ein Welpe mit drei Köpfen zum Streicheln!","Dieser dreiköpfige Hund wurde in einer dunklen Ecke des Warenspeichers der Grafenfamilie Haillenarte gefunden. Es wird angenommen, dass es sich um einen niederen Nichts<SoftHyphen/>gesand<SoftHyphen/>ten handelt. Angeblich stellt er keine Gefahr dar.","Ich bin gespannt, ob du nur kläffen oder auch beißen kannst!
<Emphasis>Hilda</Emphasis>","Höllenbiss","Verringert die Technikpunkte der Gegner in der Nähe um 50 % des Maximalwerts.",40,60,4,False,True,False,True,False,"Enfeeblement"
364,"Du rufst deinen Pod 054 als Begleiter herbei.
Der perfekte Abenteuerbegleiter, wenn er denn ordentlich funktionieren würde.","Diese weiße Maschine wurde aus einer alten Fabrikruine geborgen. Vermutlich wurde sie ursprünglich als taktische Unterstützungseinheit für YoRHa erschaffen.","Maschinen ist nicht zu trauen, schon gar nicht intelligenten Maschinen.
<Emphasis>Estinien</Emphasis>","A014: Technikschub","Erhöht die Technikpunkte eigener Trabanten in der Nähe um 10, außer wenn sie ebenfalls diesen Effekt verursachen können.",30,60,3,False,True,True,False,False,"Enhancement"
365,"Du rufst deinen Pod 316 als Begleiter herbei.
Der perfekte Abenteuerbegleiter, wenn er denn ordentlich funktionieren würde.","Diese schwarze Maschine wurde aus einer alten Fabrikruine geborgen. Vermutlich wurde sie ursprünglich als taktische Unterstützungseinheit für YoRHa erschaffen.","Maschinen sind mächtig, ja, aber brauchen Treibstoff.
<Emphasis>Sanftbox</Emphasis>","R014: Ge<SoftHyphen/>schwindig<SoftHyphen/>keitsschub","Erhöht die GSW eigener Trabanten in der Nähe um 35<Indent/>%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",25,40,3,False,True,False,True,False,"Enhancement"
366,"Du ruftst deinen Gold-Talos als Begleiter herbei. 
Ein kleines solides Spielzeug aus der Daedalus-Steinhauerei, das selbst ungeschickte Kinderhände schlecht kaputt kriegen können.","Die Veredelung mit Blattgold verleiht dieser Miniaturversion eines Talos einen Hauch von Luxus und ist wohl auch der Grund für den überwältigenden Verkaufserfolg dieses Spielzeugs.","Ein kleiner vergoldeter Talos? Wozu soll der gut sein 
<Emphasis>Chai-Nuzz</Emphasis>","Goldschlag","Fügt dem nächstgelegenen gegnerischen Tor 90<Indent/>% Schaden zu. Kein Effekt, falls es schon zerstört ist.",70,40,2,False,True,True,False,False,"Dismantling"
367,"Du rufst deinen Malonen als Begleiter herbei.
Er ist ein kleiner Dinosaurier, der es geschafft hat, auf den unwirtlichen Inseln des Diadems zu überleben.","Dieser Malone wurde auf einer der Diadem-Inseln gefunden. Obwohl noch nicht ausgewachsen, verfügt er bereits über beachtlichen Appetit. Wenn sein Hunger zu groß wird, beißt er sich manchmal in den eigenen Schwanz.","Die Tiere hier sind seltsam.
<Emphasis>Lyolf</Emphasis>","Dino-Dynamik","Erhöht die GSW eigener Trabanten in der Nähe um 35 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",65,25,4,False,False,True,True,False,"Enhancement"
368,"Du rufst dein Grasgrummelchen als Begleiter herbei.
Aus unerfindlichen Gründen schüttelt es sich von Zeit zu Zeit.","Dieses seltsame Lebewesen wurde im „Geschäft“ einer Pixie in Il Mheg angeboten. Es zuckt zuweilen recht merkwürdig. Befragt man die Pixie-Verkäuferin dazu, erntet man nur ein albernes Kichern.","Grasgrummelchen rüttel dich, Grasgrummelchen schüttel dich!
<Emphasis>Kichernde Pixie</Emphasis>","Grummelgrummel","Erhöht die ATT eigener Trabanten in der Nähe um 25.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",15,80,1,False,False,False,True,True,"Enhancement"
369,"Du rufst die Wasserschlange des Hopl als Begleiter herbei.
Angeblich ist sie eine Inkarnation der heiligen Wasserschlange. Doch weder über sie noch über die heilige Wasserschlange ist Genaueres bekannt.","Diese Wasserschlange erschien eines Tages vor den Grabenden Pfoten in einem der uralten Tunnels und forderte die Restaurierung eines beschädigten Denksteins. Sie trägt stets einen Eisenhelm, um ihren Kopf vor Steinschlag
zu schützen.","Dann ist Wasserschlange mit Eisenhelm wieder vor uns aufgetaucht.
<Emphasis>Qitarl Natl</Emphasis>","Fiepkonzert","Fügt dem nächstgelegenen gegnerischen Arkana-Stein 10 % Schaden zu.",60,10,3,False,True,True,True,False,"Dismantling"
370,"Du rufst die Wasserschlange der Qitari als Begleiter herbei. 
Angeblich ist sie eine Inkarnation der Wasserschlange von Ronka. Doch weder über sie noch über die Wasserschlange von Ronka ist Genaueres bekannt.","Um der großen Wasserschlange von Ronka zu gedenken, schufen die Qitari einen Hut, ähnlich dem, den die große Wasserschlange ab und an zu tragen pflegte, und setzten ihn einer der Wasserschlangen in Hopls Pfropfen auf."," Hat sich Wasserschlange mit Schlapphut versteckt?
<Emphasis>Chaqurl Qhotl</Emphasis>","Mysterium der Ronka","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.",55,40,2,True,False,False,False,False,"Damage"
